dataset,hardness_metric,random_seed,weighting_strategy,Overall_similarity,ks_mean,ks_std,ks_pvalue
Vertebral,CLD,116740,self_paced,0.7263016411997735,0.2736983588002263,0.2612525803990211,0.3685940520857764
ILPD,DCP,26226,self_paced,0.6001807092839394,0.3998192907160605,0.2733730725128687,0.1052634901791074
Vertebral,CLD,26226,curriculum,0.6909309564233164,0.3090690435766837,0.2379467751971289,0.1783323876653823
Vertebral,CLD,26226,static,0.7201471420486701,0.2798528579513299,0.2400767192039226,0.2203526799461947
ILPD,TD_P,670488,curriculum,0.5675400948723739,0.4324599051276259,0.2758964439726981,0.1052631578947368
Vertebral,CLD,26226,self_paced,0.7511318619128466,0.2488681380871533,0.2609980755838251,0.3675769079041865
ILPD,TD_P,670488,static,0.5616293953768541,0.4383706046231458,0.2753704152434034,0.1052631588010111
Vertebral,MV,670488,curriculum,0.7630164119977362,0.2369835880022637,0.2459466935954904,0.3598279939372379
ILPD,TD_P,670488,self_paced,0.5899028687598825,0.4100971312401174,0.2829149695859909,0.1052631824927588
Vertebral,MV,670488,static,0.7693831352574986,0.2306168647425014,0.241606830390727,0.3598930317423026
Hypothyroid,LSC,670488,self_paced,0.7125819188342085,0.2874180811657915,0.2825424786963756,0.1052631580644669
Vertebral,MV,670488,self_paced,0.8247028862478777,0.1752971137521222,0.1879001571794071,0.3784759881224535
ILPD,TD_P,116740,curriculum,0.6259317822453129,0.3740682177546872,0.244685657257519,0.1052631582149231
Vertebral,MV,116740,curriculum,0.8017826825127334,0.1982173174872665,0.2098720348713381,0.3709298931421002
ILPD,TD_P,116740,static,0.5307205782697085,0.4692794217302914,0.2415074383059076,0.1052631578947368
Vertebral,MV,116740,static,0.7688172043010753,0.2311827956989247,0.2500764346342038,0.3695521496707113
ILPD,TD_P,116740,self_paced,0.6411038325427302,0.3588961674572697,0.2604389562929906,0.1052641732553885
Vertebral,MV,116740,self_paced,0.7959111488398415,0.2040888511601584,0.1620691106423417,0.239044503000873
Vertebral,MV,26226,curriculum,0.7910299943406904,0.2089700056593095,0.2072341103523444,0.3676311822770299
ILPD,TD_P,26226,curriculum,0.6078232060838793,0.3921767939161207,0.261584707765728,0.1052641732553885
Vertebral,MV,26226,static,0.7673316355404641,0.2326683644595359,0.243765049283689,0.367798881079999
ILPD,TD_P,26226,static,0.6130938935321135,0.3869061064678865,0.2780004249416525,0.1193466135390133
Vertebral,MV,26226,self_paced,0.7876344086021505,0.2123655913978494,0.23610813556986,0.3781195976055041
Vertebral,CB,670488,curriculum,0.7703027730616864,0.2296972269383135,0.2362956803283187,0.3599350589450621
ILPD,TD_P,26226,self_paced,0.6299600933664633,0.3700399066335366,0.2570411740005778,0.1053025414978885
Vertebral,CB,670488,static,0.7703027730616865,0.2296972269383135,0.2239591543347626,0.3598577303519337
ILPD,TD_U,670488,curriculum,0.5624576462615766,0.4375423537384233,0.2700041453948722,0.1052631578947519
Vertebral,CB,670488,self_paced,0.7544567062818337,0.2455432937181663,0.2111699436430942,0.2307304321023306
ILPD,TD_U,670488,static,0.562495294029064,0.437504705970936,0.2733887090880814,0.1052631824793664
Vertebral,CB,116740,curriculum,0.7571448783248445,0.2428551216751556,0.2445214298457075,0.3685940528286156
Vertebral,CB,116740,static,0.7753961516694963,0.2246038483305036,0.2415133771111809,0.3695625874222497
ILPD,TD_U,670488,self_paced,0.6156162939537686,0.3843837060462314,0.2616543295640022,0.1052631578970421
Hypothyroid,LSC,116740,curriculum,0.6287761166256708,0.371223883374329,0.3362385316980553,0.1052631579245456
Vertebral,CB,116740,self_paced,0.8106960950764007,0.1893039049235993,0.2231742107255303,0.3762216464391705
ILPD,TD_U,116740,curriculum,0.5591822904901741,0.4408177095098261,0.2450387308158149,0.1052631601414134
Vertebral,CB,26226,curriculum,0.7802773061686473,0.2197226938313525,0.2426847200547387,0.3742802312693722
ILPD,TD_U,116740,static,0.5718695881334237,0.4281304118665763,0.2466765386060473,0.105263158067045
Vertebral,CB,26226,static,0.7561544991511037,0.2438455008488964,0.2575578922603513,0.3675271791399521
Vertebral,CB,26226,self_paced,0.767402376910017,0.232597623089983,0.1890730881267872,0.1629067248495327
ILPD,TD_U,116740,self_paced,0.6222423010315488,0.3777576989684512,0.2390950285701652,0.1052632289856161
Vertebral,N1,670488,curriculum,0.6912846632710808,0.308715336728919,0.2641718217421698,0.1998759568147397
ILPD,TD_U,26226,curriculum,0.5689707100368948,0.4310292899631052,0.2533612798154739,0.1052631951706494
Vertebral,N1,670488,static,0.7369128466327107,0.2630871533672892,0.2201205442329278,0.1695612723485133
Vertebral,N1,670488,self_paced,0.7782258064516129,0.2217741935483871,0.2344289150765379,0.3599841071167353
ILPD,TD_U,26226,static,0.5768014456742716,0.4231985543257284,0.2515009563667988,0.1052631578947368
Vertebral,N1,116740,curriculum,0.7033106960950765,0.2966893039049236,0.2269651707233505,0.1884800594597804
ILPD,TD_U,26226,self_paced,0.6181010466079362,0.3818989533920638,0.2560440304902593,0.1052631593239248
Vertebral,N1,116740,static,0.6902942840973401,0.3097057159026599,0.2649263250831125,0.2241297569241736
ILPD,CL,670488,curriculum,0.5584293351404261,0.4415706648595739,0.2765334543615339,0.1052631578970421
Vertebral,N1,116740,self_paced,0.7866440294284098,0.2133559705715902,0.2315981687918323,0.3705215898558907
Vertebral,N1,26226,curriculum,0.6740945104697227,0.3259054895302772,0.2826049450491698,0.2346742714453855
ILPD,CL,670488,static,0.5510880204803856,0.4489119795196145,0.2717156410114012,0.1052631578947382
Vertebral,N1,26226,static,0.6929824561403508,0.3070175438596491,0.2564135090190398,0.1850045958664717
Hypothyroid,LSC,116740,static,0.7039408265443191,0.2960591734556809,0.3004693716858105,0.1052631578947368
ILPD,CL,670488,self_paced,0.5907687674120925,0.4092312325879075,0.2668863646741394,0.1052631581139364
Vertebral,N1,26226,self_paced,0.7359932088285228,0.2640067911714771,0.2263621469460131,0.2282055740661984
ILPD,CL,116740,curriculum,0.5571116632783677,0.4428883367216324,0.2515185218641443,0.1052631578977428
Vertebral,N2,670488,curriculum,0.7574985851726088,0.242501414827391,0.2378324002710663,0.3598577299690744
Vertebral,N2,670488,static,0.7752546689303905,0.2247453310696095,0.2027784545829694,0.3598577299669591
ILPD,CL,116740,static,0.5554928092764099,0.4445071907235901,0.2500566473634235,0.1052633837376381
Vertebral,N2,670488,self_paced,0.7737691001697792,0.2262308998302207,0.2333809780917133,0.3599562502727402
ILPD,CL,116740,self_paced,0.6121903471124162,0.3878096528875837,0.2511572270864162,0.105263201214844
Vertebral,N2,116740,curriculum,0.8066638370118845,0.1933361629881154,0.2177014358457188,0.3789548965932923
Vertebral,N2,116740,static,0.7851584606677986,0.2148415393322015,0.2295235758772513,0.3753427438387928
ILPD,CL,26226,curriculum,0.5557186958813342,0.4442813041186657,0.2539748474785924,0.1052631578947729
Vertebral,N2,116740,self_paced,0.759903791737408,0.2400962082625919,0.2453696601935024,0.3689259751201148
ILPD,CL,26226,static,0.5522551012724946,0.4477448987275054,0.2572567406162797,0.1052631578947369
Vertebral,N2,26226,curriculum,0.7523344651952462,0.2476655348047538,0.256733149203753,0.3676897576109992
ILPD,CL,26226,self_paced,0.576650854604322,0.4233491453956781,0.2764929604558737,0.1052631578947368
Vertebral,N2,26226,static,0.8006508205998868,0.1993491794001131,0.1930801675552956,0.3695916550964425
Vertebral,N2,26226,self_paced,0.7782258064516129,0.2217741935483871,0.246178522753349,0.3700348048722044
ILPD,CLD,670488,curriculum,0.5476244258715458,0.4523755741284542,0.2685627975073368,0.1052631578947368
Vertebral,LSC,670488,curriculum,0.7103848330503677,0.2896151669496321,0.2520176356948181,0.168120025855626
ILPD,CLD,670488,static,0.5593705293276108,0.4406294706723891,0.2711192049733459,0.1052631578947415
Vertebral,LSC,670488,static,0.8135257498585172,0.1864742501414827,0.2103537416574752,0.3630181845032655
Hypothyroid,LSC,116740,self_paced,0.6995156103716367,0.3004843896283632,0.3085970484599241,0.1052631578947368
Vertebral,LSC,670488,self_paced,0.7645727221279003,0.2354272778720996,0.2335797968062968,0.3599840959275061
ILPD,CLD,670488,self_paced,0.5838792259619006,0.4161207740380995,0.2648167782494195,0.1052666650316328
Vertebral,LSC,116740,curriculum,0.825268817204301,0.1747311827956989,0.168758663552866,0.374149047993762
ILPD,CLD,116740,curriculum,0.5627964761689632,0.4372035238310369,0.248681187531364,0.1052631778170386
Vertebral,LSC,116740,static,0.6924872665534805,0.3075127334465195,0.2676039325661828,0.163299539981573
ILPD,CLD,116740,static,0.5654318198930804,0.4345681801069196,0.2508629543574754,0.1052635590488504
Vertebral,LSC,116740,self_paced,0.7348613469156762,0.2651386530843237,0.2629031976347714,0.3685940520857825
Vertebral,LSC,26226,curriculum,0.7858658743633277,0.2141341256366723,0.2382580878697426,0.3838594291981138
ILPD,CLD,116740,self_paced,0.5934041111362097,0.4065958888637904,0.2412115232451904,0.105263343839707
Vertebral,LSC,26226,static,0.7166100735710244,0.2833899264289756,0.2517012324907739,0.2141796297444713
ILPD,CLD,26226,curriculum,0.5490550410360665,0.4509449589639334,0.2497687218100049,0.1052631578947368
Vertebral,LSC,26226,self_paced,0.7865025466893039,0.2134974533106961,0.2214613230802121,0.3774492334337401
Vertebral,LSR,670488,curriculum,0.8397000565930957,0.1602999434069043,0.1570313728123399,0.3715880425019207
ILPD,CLD,26226,static,0.5598223025374596,0.4401776974625405,0.2550363862937043,0.1052631578950821
Vertebral,LSR,670488,static,0.7980333899264289,0.201966610073571,0.2239909711898071,0.365997280585095
ILPD,CLD,26226,self_paced,0.5851216022889844,0.4148783977110157,0.285313212833083,0.1052631578970421
Vertebral,LSR,670488,self_paced,0.7681805319750991,0.2318194680249009,0.2328867987696564,0.3599841105562456
ILPD,MV,670488,curriculum,0.5512762593178224,0.4487237406821776,0.280577715557363,0.1052631579013434
Vertebral,LSR,116740,curriculum,0.7591963780418789,0.2408036219581211,0.2030589825866832,0.2137165537142596
Hypothyroid,LSC,26226,curriculum,0.6244439404776443,0.3755560595223557,0.3544428080510656,0.1064227934585527
Vertebral,LSR,116740,static,0.6835031126202603,0.3164968873797396,0.2596913652902394,0.2147021246938408
ILPD,MV,670488,static,0.5719072359009112,0.428092764099089,0.269744633060231,0.1052631578947481
Vertebral,LSR,116740,self_paced,0.7654216185625353,0.2345783814374646,0.2448215616815748,0.3692528711841872
ILPD,MV,670488,self_paced,0.6072961373390559,0.3927038626609441,0.2892648079377583,0.1052923085751318
Vertebral,LSR,26226,curriculum,0.7874221844934918,0.2125778155065082,0.2233752139332114,0.3753410013041346
ILPD,MV,116740,curriculum,0.5780061742338679,0.4219938257661321,0.2511269038302941,0.1052631580007473
Vertebral,LSR,26226,static,0.7942133559705715,0.2057866440294284,0.2330678103268762,0.3734167031709957
Vertebral,LSR,26226,self_paced,0.7991652518392756,0.2008347481607243,0.2130367153443305,0.3755498153824592
ILPD,MV,116740,static,0.5563963556961071,0.4436036443038927,0.244361186645297,0.1052631579132351
Vertebral,Harmfulness,670488,curriculum,0.6848471986417657,0.3151528013582343,0.2383029059082096,0.2258561261083682
ILPD,MV,116740,self_paced,0.6376025901664031,0.3623974098335969,0.2601791206393095,0.1052638612586932
Vertebral,Harmfulness,670488,static,0.7902518392756084,0.2097481607243916,0.2265461186022749,0.3782467320577222
Vertebral,Harmfulness,670488,self_paced,0.7862903225806451,0.2137096774193548,0.2225490656140622,0.3604346216401365
ILPD,MV,26226,curriculum,0.5676153904073488,0.4323846095926512,0.2545616430489174,0.1052631581731843
Vertebral,Harmfulness,116740,curriculum,0.7305461233729484,0.2694538766270515,0.2269159521532605,0.2191974814964278
ILPD,MV,26226,static,0.5530080566222424,0.4469919433777576,0.2590283666707132,0.1052631587959223
Vertebral,Harmfulness,116740,static,0.7115166949632146,0.2884833050367855,0.2249053161771144,0.2137165033838514
ILPD,MV,26226,self_paced,0.6276635795497326,0.3723364204502674,0.2936561387848663,0.1052632142116061
Vertebral,Harmfulness,116740,self_paced,0.7679683078664403,0.2320316921335596,0.2383734551880264,0.3716100512612607
Vertebral,Harmfulness,26226,curriculum,0.7201471420486701,0.2798528579513299,0.2288487131846467,0.2152831049915865
ILPD,CB,670488,curriculum,0.5786461862811535,0.4213538137188464,0.269496441458005,0.1052631578947375
Hypothyroid,LSC,26226,static,0.689275392657979,0.3107246073420209,0.2754700583049096,0.1052631578947368
Vertebral,Harmfulness,26226,static,0.712790039615167,0.287209960384833,0.2090620880481223,0.1594497738068462
ILPD,CB,670488,static,0.5782320608387923,0.4217679391612078,0.2654201784337542,0.1052631580007471
Vertebral,Harmfulness,26226,self_paced,0.7770939445387662,0.2229060554612337,0.2416969140500963,0.3719320107236175
ILPD,CB,670488,self_paced,0.5991265717942926,0.4008734282057073,0.2702440352380575,0.1053721450158931
Vertebral,F1,670488,curriculum,0.729272778720996,0.2707272212790039,0.2082825831304804,0.1498689697899147
Vertebral,F1,670488,static,0.7648556876061121,0.2351443123938879,0.2464257712277519,0.3598577950936655
ILPD,CB,116740,curriculum,0.5479256080114449,0.4520743919885551,0.245621623384699,0.1052631578947372
Vertebral,F1,670488,self_paced,0.8303621958121109,0.169637804187889,0.1776665517731109,0.3915263325325249
ILPD,CB,116740,static,0.5581281530005271,0.4418718469994729,0.245325292111171,0.1052631587959223
Vertebral,F1,116740,curriculum,0.7695246179966044,0.2304753820033956,0.2501518456549417,0.3716100512661403
Vertebral,F1,116740,static,0.785653650254669,0.214346349745331,0.2318995320477039,0.3699729858025404
ILPD,CB,116740,self_paced,0.6250282358256155,0.3749717641743844,0.2378237155075592,0.1052631578961018
Vertebral,F1,116740,self_paced,0.7877051499717035,0.2122948500282965,0.232501108223283,0.3705092365466965
ILPD,CB,26226,curriculum,0.5612529177019803,0.4387470822980197,0.2557759344344877,0.1052631709206156
Vertebral,F1,26226,curriculum,0.788129598189021,0.211870401810979,0.2315511020849152,0.3681081893581721
ILPD,CB,26226,static,0.5482644379188314,0.4517355620811686,0.2537398196679208,0.1052631578953351
Vertebral,F1,26226,static,0.7998726655348047,0.2001273344651952,0.2176969073248156,0.3688211303887023
Vertebral,F1,26226,self_paced,0.798811544991511,0.2011884550084889,0.2254664065140449,0.3698625679050219
ILPD,CB,26226,self_paced,0.6523605150214593,0.3476394849785407,0.2783925764784133,0.1253795454167524
Vertebral,F2,670488,curriculum,0.7310413129598189,0.268958687040181,0.2347389452351553,0.219828406419077
Hypothyroid,LSC,26226,self_paced,0.6660212014956184,0.3339787985043816,0.3148150768152504,0.1052631578947849
ILPD,N1,670488,curriculum,0.5512762593178224,0.4487237406821776,0.2834367776272128,0.1052631578947452
Vertebral,F2,670488,static,0.7886955291454442,0.2113044708545557,0.193666537730535,0.3599840949187715
Vertebral,F2,670488,self_paced,0.7903225806451613,0.2096774193548387,0.228171481612954,0.3601896468689539
ILPD,N1,670488,static,0.5705142685038777,0.4294857314961223,0.2688587421142329,0.1052631579013434
Vertebral,F2,116740,curriculum,0.7415110356536502,0.2584889643463497,0.2314840944001731,0.2128725315416314
ILPD,N1,670488,self_paced,0.6095926511557863,0.3904073488442136,0.258962204019782,0.1052631578947368
Vertebral,F2,116740,static,0.7246745897000566,0.2753254102999434,0.2160129391088354,0.220357256007144
ILPD,N1,116740,curriculum,0.5581658007680145,0.4418341992319855,0.2469968199911659,0.1052631578953351
Vertebral,F2,116740,self_paced,0.780631013016412,0.219368986983588,0.2350517174608775,0.36916267589564
Vertebral,F2,26226,curriculum,0.7959818902093945,0.2040181097906055,0.1843926686430602,0.294749101742027
ILPD,N1,116740,static,0.5490550410360665,0.4509449589639334,0.2480769236515982,0.1052631578949985
Vertebral,F2,26226,static,0.8094227504244482,0.1905772495755517,0.1855333725290196,0.3687929946568551
ILPD,N1,116740,self_paced,0.6184775242828101,0.38152247571719,0.2339467592687781,0.1052631579341704
Vertebral,F2,26226,self_paced,0.7771646859083192,0.2228353140916808,0.244393279981026,0.3760809946758571
ILPD,N1,26226,curriculum,0.5525562834123936,0.4474437165876064,0.2522098884347453,0.1052631578947368
Vertebral,F3,670488,curriculum,0.7771646859083191,0.2228353140916808,0.2334927969428119,0.368837829532252
Vertebral,F3,670488,static,0.7627334465195247,0.2372665534804754,0.2438537610516782,0.3598030020529483
ILPD,N1,26226,static,0.5510503727128981,0.4489496272871018,0.254241943858725,0.1052631578947368
Vertebral,F3,670488,self_paced,0.8173457838143746,0.1826542161856253,0.216986002726962,0.3668339239694162
ILPD,N1,26226,self_paced,0.6252917701980273,0.3747082298019727,0.2540958414588314,0.1052789931739282
Vertebral,F3,116740,curriculum,0.7801358234295416,0.2198641765704584,0.2290109997071633,0.3691290363378421
Hypothyroid,LSR,670488,curriculum,0.7262704324616646,0.2737295675383353,0.2786093187081172,0.1578947368421052
Vertebral,F3,116740,static,0.7503537068477645,0.2496462931522354,0.2614903604265388,0.3685940520861554
ILPD,N2,670488,curriculum,0.5655071154280552,0.4344928845719448,0.2503938270025647,0.1052631578947368
Vertebral,F3,116740,self_paced,0.8006508205998868,0.1993491794001131,0.2245312124928414,0.3820299947468112
ILPD,N2,670488,static,0.6009713124011746,0.3990286875988253,0.2679724348592098,0.1052631622849078
Vertebral,F3,26226,curriculum,0.7687464629315223,0.2312535370684776,0.2447598432158263,0.3687831025364154
ILPD,N2,670488,self_paced,0.5802273925156239,0.4197726074843761,0.2626057568655033,0.1052631578947368
Vertebral,F3,26226,static,0.77475947934352,0.2252405206564799,0.2388186308253067,0.3763352990146568
Vertebral,F3,26226,self_paced,0.7728494623655914,0.2271505376344086,0.234627570971959,0.3706392842587254
ILPD,N2,116740,curriculum,0.600707778028763,0.3992922219712371,0.2381638537139009,0.1052631596865913
Vertebral,F4,670488,curriculum,0.8353140916808149,0.164685908319185,0.1634205257053341,0.3735348007970248
ILPD,N2,116740,static,0.6145998042316091,0.3854001957683909,0.243252029341083,0.1052641893762161
Vertebral,F4,670488,static,0.7874929258630446,0.2125070741369552,0.224047868299327,0.3601915770846381
ILPD,N2,116740,self_paced,0.5935170544386718,0.4064829455613282,0.2342780006628581,0.1052631578949349
Vertebral,F4,670488,self_paced,0.826117713638936,0.1738822863610639,0.1801846979076757,0.3688023447146101
Vertebral,F4,116740,curriculum,0.7992359932088285,0.2007640067911714,0.2008134548514783,0.3716112401927692
ILPD,N2,26226,curriculum,0.6083126270612152,0.3916873729387847,0.2533526701909842,0.105263157959672
Vertebral,F4,116740,static,0.778225806451613,0.2217741935483871,0.231723417310838,0.3716112401232128
ILPD,N2,26226,static,0.6091408779459379,0.3908591220540622,0.2559061516767976,0.1052631622848999
Vertebral,F4,116740,self_paced,0.7333050367855121,0.2666949632144877,0.2273111415360611,0.238951329339853
Vertebral,F4,26226,curriculum,0.7255942275042444,0.2744057724957555,0.2288053677628499,0.2362265980065033
ILPD,N2,26226,self_paced,0.5973947744898727,0.4026052255101272,0.2501962825158013,0.1052636423191992
Hypothyroid,LSR,670488,static,0.7785763713227384,0.2214236286772616,0.2490228741543823,0.1578947368421052
Vertebral,F4,26226,static,0.7894029428409735,0.2105970571590266,0.2301535424471631,0.375376015958576
ILPD,LSC,670488,curriculum,0.578307356373767,0.421692643626233,0.2993137590077997,0.1052631578947374
Vertebral,F4,26226,self_paced,0.8445104697226938,0.1554895302773062,0.1538451258355178,0.3705095268776952
ILPD,LSC,670488,static,0.5990512762593179,0.4009487237406822,0.268692425145569,0.1052631579777275
ILPD,LSC,670488,self_paced,0.5785708907461787,0.4214291092538211,0.2863729297199217,0.1052631583421006
ILPD,LSC,116740,curriculum,0.6426097432422259,0.3573902567577742,0.2578318124047065,0.1052631684052335
ILPD,LSC,116740,static,0.6206234470295913,0.3793765529704088,0.2577228512641702,0.1052636423191993
ILPD,LSC,116740,self_paced,0.6115503350651307,0.3884496649348693,0.2514218428871841,0.1052631578955227
ILPD,LSC,26226,curriculum,0.6433626985919736,0.3566373014080265,0.2773027117416128,0.1173433937017029
ILPD,LSC,26226,static,0.6412544236126798,0.3587455763873202,0.2790421897821454,0.1173478141809154
Hypothyroid,LSR,670488,self_paced,0.6942006989631851,0.3057993010368147,0.3194111436940534,0.1578947368421052
ILPD,LSC,26226,self_paced,0.6263459076876741,0.3736540923123258,0.2456326101308169,0.1052631647070788
ILPD,LSR,670488,curriculum,0.6012724945410738,0.3987275054589262,0.2737019779806254,0.1052652375797428
ILPD,LSR,670488,static,0.5947970785332428,0.405202921466757,0.2814448292894386,0.1052631882128071
ILPD,LSR,670488,self_paced,0.5977336043972592,0.4022663956027407,0.2660444425974826,0.105263163186082
ILPD,LSR,116740,curriculum,0.6150139296739703,0.3849860703260296,0.2538915643771282,0.1052631601414134
ILPD,LSR,116740,static,0.6254423612679769,0.3745576387320232,0.2424874613461324,0.1052631579816212
ILPD,LSR,116740,self_paced,0.612152699344929,0.3878473006550711,0.2445241597445097,0.1052643759245774
ILPD,LSR,26226,curriculum,0.6300730366689254,0.3699269633310744,0.2538995919120599,0.1052880747661602
ILPD,LSR,26226,static,0.6321436638807318,0.3678563361192681,0.2497506643659281,0.1054791343419989
Hypothyroid,LSR,116740,curriculum,0.7127738138850608,0.2872261861149393,0.3023512152100747,0.1086981613331182
ILPD,LSR,26226,self_paced,0.6062796476168963,0.3937203523831036,0.2476972369870199,0.1052631578949349
ILPD,Harmfulness,670488,curriculum,0.5458173330321513,0.4541826669678488,0.2768998033456755,0.1052631578947368
ILPD,Harmfulness,670488,static,0.5397183946991944,0.4602816053008056,0.2708473438053544,0.1052631578947368
ILPD,Harmfulness,670488,self_paced,0.5939688276485204,0.4060311723514795,0.268807944064199,0.105263159029591
ILPD,Harmfulness,116740,curriculum,0.548904449966117,0.4510955500338831,0.2507193715239239,0.1052631578947369
ILPD,Harmfulness,116740,static,0.5563587079286199,0.4436412920713801,0.2526686266071363,0.1052631622848965
ILPD,Harmfulness,116740,self_paced,0.6024395753331828,0.3975604246668173,0.2359965732463329,0.1052631580299884
ILPD,Harmfulness,26226,curriculum,0.5668624350576011,0.4331375649423988,0.2621373201216841,0.1052631582479343
Hypothyroid,LSR,116740,static,0.7071914124057244,0.2928085875942757,0.3002702764094366,0.1052637831451905
ILPD,Harmfulness,26226,static,0.5508997816429485,0.4491002183570514,0.2499838295893999,0.1052631578947368
ILPD,Harmfulness,26226,self_paced,0.5901287553648069,0.409871244635193,0.2557859142845293,0.1052631580671947
ILPD,F1,670488,curriculum,0.6071831940365936,0.3928168059634064,0.2827151222224963,0.1052631614115016
ILPD,F1,670488,static,0.6240870416384309,0.3759129583615691,0.2932976285416637,0.1056170581473967
ILPD,F1,670488,self_paced,0.5947594307657557,0.4052405692342444,0.265952026214672,0.1052631578947368
ILPD,F1,116740,curriculum,0.6252164746630524,0.3747835253369475,0.2586687722633063,0.1052681110265082
ILPD,F1,116740,static,0.6208116858670282,0.3791883141329719,0.2386143955816904,0.1052636423335307
ILPD,F1,116740,self_paced,0.637000225886605,0.362999774113395,0.2575012514487164,0.1053452297159966
ILPD,F1,26226,curriculum,0.65292523153377,0.3470747684662299,0.2488073136207115,0.1052631709210705
Hypothyroid,LSR,116740,self_paced,0.6932819287197111,0.3067180712802889,0.3056804426069989,0.1052631578947368
ILPD,F1,26226,static,0.6375272946314283,0.3624727053685716,0.2768946846439639,0.1312119254846762
ILPD,F1,26226,self_paced,0.6491228070175439,0.3508771929824562,0.2810140177844839,0.1052659130308892
ILPD,F2,670488,curriculum,0.5908817107145546,0.4091182892854454,0.2771624602519577,0.1052631578953464
ILPD,F2,670488,static,0.6118891649725172,0.3881108350274828,0.2614854954352105,0.1053578026893627
ILPD,F2,670488,self_paced,0.582185076424968,0.4178149235750319,0.2710943613747659,0.1052631578947522
ILPD,F2,116740,curriculum,0.6337625178826897,0.3662374821173104,0.2554589089473355,0.1053342247553184
ILPD,F2,116740,static,0.6266847375950606,0.3733152624049393,0.2340394836231177,0.1052632184778594
ILPD,F2,116740,self_paced,0.6263082599201866,0.3736917400798132,0.2422458054097437,0.1052652375654114
ILPD,F2,26226,curriculum,0.6443415405466456,0.3556584594533544,0.2839589095762166,0.1078438840325818
Hypothyroid,LSR,26226,curriculum,0.7036675214718932,0.2963324785281068,0.3159958835397397,0.1052693127037476
ILPD,F2,26226,static,0.6398991039831339,0.3601008960168662,0.2797338670584175,0.1215953551294523
ILPD,F2,26226,self_paced,0.6388073187259996,0.3611926812740004,0.2491090956887857,0.1052631586103614
ILPD,F3,670488,curriculum,0.576650854604322,0.4233491453956781,0.2677663420537837,0.1052631578947393
ILPD,F3,670488,static,0.5595211203975604,0.4404788796024396,0.2698288011580314,0.1052631578947371
ILPD,F3,670488,self_paced,0.614788043069046,0.385211956930954,0.2632030466405207,0.1052666650316328
ILPD,F3,116740,curriculum,0.5799262103757247,0.4200737896242753,0.2471305390133273,0.1052632140876997
ILPD,F3,116740,static,0.5685189368270461,0.4314810631729539,0.2457879530560615,0.1052636423191992
ILPD,F3,116740,self_paced,0.6238611550335066,0.3761388449664934,0.239691500525939,0.1052631579342185
Hypothyroid,LSR,26226,static,0.6935494187905961,0.306450581209404,0.3157884495843888,0.1052631578949632
ILPD,F3,26226,curriculum,0.5733378510654319,0.4266621489345681,0.2478377782676489,0.1052631578947368
ILPD,F3,26226,static,0.569083653339357,0.430916346660643,0.2496807262675037,0.1052631578947368
ILPD,F3,26226,self_paced,0.6200587305172803,0.3799412694827197,0.2683503288967375,0.1052633107693846
ILPD,F4,670488,curriculum,0.5707778028762894,0.4292221971237105,0.2762805727557747,0.1052631578947368
ILPD,F4,670488,static,0.564038852496047,0.435961147503953,0.277010349332879,0.1052631578947368
ILPD,F4,670488,self_paced,0.6085761614336269,0.391423838566373,0.2604525777009945,0.1052631578948498
ILPD,F4,116740,curriculum,0.6107220841804081,0.3892779158195918,0.2346584834082735,0.1052631578965035
ILPD,F4,116740,static,0.6206987425645659,0.3793012574354341,0.2449639874802263,0.1052666650401976
ILPD,F4,116740,self_paced,0.6167833747458777,0.3832166252541224,0.2374563569144827,0.1052631579043323
Hypothyroid,LSR,26226,self_paced,0.6060103855927522,0.3939896144072478,0.3454132864453081,0.1052631578947368
ILPD,F4,26226,curriculum,0.6333860402078157,0.3666139597921843,0.2798724653243996,0.105263618054686
ILPD,F4,26226,static,0.6298471500640012,0.3701528499359988,0.2539108456644545,0.1052712993765099
ILPD,F4,26226,self_paced,0.6124538814848278,0.387546118515172,0.2480532863280829,0.1052631951736553
Hypothyroid,Harmfulness,670488,curriculum,0.6313056422959952,0.3686943577040048,0.3571319575115729,0.1578947368421052
Hypothyroid,Harmfulness,670488,static,0.6929330286272526,0.3070669713727474,0.3451235022166325,0.1578947368421052
Hypothyroid,Harmfulness,670488,self_paced,0.6964685495641657,0.3035314504358344,0.3215834569026097,0.1578947368421052
Hypothyroid,Harmfulness,116740,curriculum,0.5486570253941118,0.4513429746058883,0.3663941026367301,0.1052631578947368
Hypothyroid,Harmfulness,116740,static,0.552372811378795,0.447627188621205,0.3650004518770862,0.1052631578947368
Hypothyroid,Harmfulness,116740,self_paced,0.6461338962254825,0.3538661037745175,0.3144177174012512,0.1052631578947368
Hypothyroid,Harmfulness,26226,curriculum,0.5527217114712535,0.4472782885287465,0.3660072159461541,0.1052631578947368
Hypothyroid,Harmfulness,26226,static,0.5436561240688731,0.4563438759311271,0.3702097655028961,0.1052631578947368
Hypothyroid,Harmfulness,26226,self_paced,0.6165355383819175,0.3834644616180823,0.3617135650097806,0.1052631579020693
Hypothyroid,F1,670488,curriculum,0.7863684733876455,0.2136315266123545,0.2494538958032819,0.1578947368423867
NewThyroid1,Baseline,670488,static,0.8075275397796817,0.1924724602203182,0.159531810620934,0.2736889597391798
NewThyroid1,Baseline,116740,static,0.8215014279885761,0.1784985720114239,0.1803020738885547,0.2082473184345802
