dataset,hardness_metric,seed,weighting_strategy,mean_similarity,mean_real_score,mean_synth_score,std_real_score,std_synth_score,score_difference,calculated_difference,difference_score
BCWDD,CLD,670488,static,0.861136014626653,0.2254174903051826,0.2142618114449462,0.0018249600297177,0.0046813654677411,0.0111556788602363,0.011155678860236412,0.011155678860236412
NewThyroid2,N2,116740,static,0.852842240530552,0.2695586592990631,0.2738995498930448,0.0,0.002172838128362,0.0043408905939817,0.004340890593981739,0.004340890593981739
BCWDD,CLD,670488,self_paced,0.7586241481777699,0.2254174903051826,0.2017524096028233,0.0018249600297177,0.0018740131313207,0.0236650807023592,0.023665080702359287,0.023665080702359287
NewThyroid2,N2,116740,self_paced,0.7633891727393692,0.2695586592990631,0.2713356484977831,0.0,0.005105677300969,0.00177698919872,0.0017769891987199915,0.0017769891987199915
NewThyroid2,N2,26226,curriculum,0.8907751956591277,0.2726460846149061,0.2716886798962846,0.0,0.0039581403180702,0.0009574047186214,0.0009574047186214907,0.0009574047186214907
BCWDD,CLD,116740,curriculum,0.8195587063096282,0.2340645403285085,0.2207909340206353,0.0012323269940856,0.0020917934213476,0.0132736063078732,0.01327360630787322,0.01327360630787322
NewThyroid2,N2,26226,static,0.8879645089426915,0.2726460846149061,0.274448349367175,0.0,0.0026151671095795,0.0018022647522689,0.0018022647522689117,0.0018022647522689117
BCWDD,CLD,116740,static,0.8132820536240182,0.2340645403285085,0.2172048297787512,0.0012323269940856,0.0018962626411084,0.0168597105497573,0.016859710549757323,0.016859710549757323
NewThyroid2,N2,26226,self_paced,0.8014284229877654,0.2726460846149061,0.2765693091575291,0.0,0.0068213274598685,0.003923224542623,0.003923224542623005,0.003923224542623005
NewThyroid2,LSC,670488,curriculum,0.8830331090323714,0.2665847395040548,0.2770175336376718,0.0,0.0022577423139576,0.0104327941336169,0.010432794133616974,0.010432794133616974
BCWDD,CLD,116740,self_paced,0.7749075145623491,0.2340645403285085,0.2062311956199164,0.0012323269940856,0.0021657028168316,0.0278333447085921,0.02783334470859211,0.02783334470859211
NewThyroid2,LSC,670488,static,0.8313334632066024,0.2665847395040548,0.2774499028499506,0.0,0.0038551401827543,0.0108651633458957,0.010865163345895767,0.010865163345895767
NewThyroid2,LSC,670488,self_paced,0.8091885837276339,0.2665847395040548,0.2779195200751418,0.0,0.0092717852480311,0.011334780571087,0.011334780571087,0.011334780571087
BCWDD,CLD,26226,curriculum,0.801832116892554,0.2302716624611187,0.2157833747042133,0.0036947827007027,0.000850983400286,0.0144882877569054,0.014488287756905388,0.014488287756905388
NewThyroid2,LSC,116740,curriculum,0.834407192696532,0.2695586592990631,0.2746787607231125,0.0,0.0012436122725326,0.0051201014240494,0.005120101424049395,0.005120101424049395
BCWDD,CLD,26226,static,0.814095623858817,0.2302716624611187,0.2281871367934139,0.0036947827007027,0.0005618556445352,0.0020845256677047,0.002084525667704784,0.002084525667704784
NewThyroid2,LSC,116740,static,0.8275927973876965,0.2695586592990631,0.2776581053678709,0.0,0.0021437436656798,0.0080994460688078,0.008099446068807803,0.008099446068807803
NewThyroid2,LSC,116740,self_paced,0.9042073461676626,0.2695586592990631,0.2716479551523755,3.204937810639273e-17,0.0024959741601931,0.0020892958533124,0.0020892958533124117,0.0020892958533124117
BCWDD,CLD,26226,self_paced,0.7415128465350517,0.2302716624611187,0.2029037023632119,0.0036947827007027,0.0016056850603511,0.0273679600979067,0.02736796009790679,0.02736796009790679
NewThyroid2,LSC,26226,curriculum,0.84278524911923,0.2726460846149061,0.2803334500671313,0.0,0.0025759205225027,0.0076873654522252,0.007687365452225203,0.007687365452225203
BCWDD,MV,670488,curriculum,0.8155517077639438,0.2254174903051826,0.2073423609415015,0.0018249600297177,0.0024128450858247,0.0180751293636811,0.01807512936368111,0.01807512936368111
NewThyroid2,LSC,26226,static,0.742195009408318,0.2726460846149061,0.2853245844677617,0.0,0.0004735956898654,0.0126784998528556,0.01267849985285563,0.01267849985285563
NewThyroid2,LSC,26226,self_paced,0.8864572729744321,0.2726460846149061,0.2740198390363322,0.0,0.0053438576763896,0.0013737544214261,0.001373754421426121,0.001373754421426121
BCWDD,MV,670488,static,0.7672703129445483,0.2254174903051826,0.2120716520732198,0.0018249600297177,0.0018665108758193,0.0133458382319627,0.013345838231962809,0.013345838231962809
NewThyroid2,LSR,670488,curriculum,0.6939050380172836,0.2665847395040548,0.2826159843622894,0.0,0.0040671596481131,0.0160312448582345,0.016031244858234595,0.016031244858234595
BCWDD,MV,670488,self_paced,0.8197494178337498,0.2254174903051826,0.2073897678782238,0.0018249600297177,0.0007002314607069,0.0180277224269587,0.018027722426958798,0.018027722426958798
NewThyroid2,LSR,670488,static,0.8265894180542162,0.2665847395040548,0.2696156487405384,0.0,0.0007906316546621,0.0030309092364835,0.003030909236483581,0.003030909236483581
NewThyroid2,LSR,670488,self_paced,0.8734683293320206,0.2665847395040548,0.2569108170673608,0.0,0.0018420136638089,0.009673922436694,0.009673922436694016,0.009673922436694016
BCWDD,MV,116740,curriculum,0.792490849620527,0.2340645403285085,0.2150729691327652,0.0012323269940856,0.0013904526689651,0.0189915711957433,0.018991571195743323,0.018991571195743323
NewThyroid2,LSR,116740,curriculum,0.8890564192666882,0.2695586592990631,0.2702104677598389,0.0,0.0044510060431574,0.0006518084607758,0.0006518084607758379,0.0006518084607758379
BCWDD,MV,116740,static,0.756342268031353,0.2340645403285085,0.1952546532043869,0.0012323269940856,0.0019496396063822,0.0388098871241215,0.03880988712412162,0.03880988712412162
NewThyroid2,LSR,116740,static,0.8218325244458099,0.2695586592990631,0.2735297681264389,0.0,0.0014660054090637,0.0039711088273758,0.0039711088273758355,0.0039711088273758355
NewThyroid2,LSR,116740,self_paced,0.8987548797436644,0.2695586592990631,0.2656327672429978,0.0,0.0110985529526189,0.0039258920560652,0.0039258920560653054,0.0039258920560653054
BCWDD,MV,116740,self_paced,0.7818926301789632,0.2340645403285085,0.2271582659235264,0.0012323269940856,0.0024669991022714,0.006906274404982,0.006906274404982121,0.006906274404982121
NewThyroid2,LSR,26226,curriculum,0.8353086536419331,0.2726460846149061,0.2810316868614391,0.0,0.0025114525161301,0.008385602246533,0.008385602246533008,0.008385602246533008
BCWDD,MV,26226,curriculum,0.7568010248629468,0.2302716624611187,0.2062763688785189,0.0036947827007027,9.479975743770212e-05,0.0239952935825997,0.023995293582599775,0.023995293582599775
NewThyroid2,LSR,26226,static,0.7364332227883342,0.2726460846149061,0.2840969275143054,0.0,0.0027989211650915,0.0114508428993993,0.011450842899399294,0.011450842899399294
NewThyroid2,LSR,26226,self_paced,0.9188781868958206,0.2726460846149061,0.2748926594174818,0.0,0.0004209335975451,0.0022465748025757,0.0022465748025757293,0.0022465748025757293
BCWDD,MV,26226,static,0.751620992342994,0.2302716624611187,0.2072254565583956,0.0036947827007027,0.0007931506186313,0.023046205902723,0.023046205902723077,0.023046205902723077
NewThyroid2,Harmfulness,670488,curriculum,0.6310192033748714,0.2665847395040548,0.3081464083453277,0.0,0.0042977953247087,0.0415616688412728,0.04156166884127288,0.04156166884127288
BCWDD,MV,26226,self_paced,0.749642223286283,0.2302716624611187,0.2051918025297774,0.0036947827007027,0.0009159611360266,0.0250798599313412,0.025079859931341292,0.025079859931341292
NewThyroid2,Harmfulness,670488,static,0.6762649730822289,0.2665847395040548,0.2871757107125364,0.0,0.0014468499570572,0.0205909712084816,0.02059097120848158,0.02059097120848158
NewThyroid2,Harmfulness,670488,self_paced,0.8440485545845761,0.2665847395040548,0.2610052441604099,0.0,0.0108619514994819,0.0055794953436449,0.005579495343644936,0.005579495343644936
BCWDD,CB,670488,curriculum,0.8139877401137963,0.2254174903051826,0.2010522377399211,0.0018249600297177,0.0021069373657614,0.0243652525652615,0.024365252565261508,0.024365252565261508
NewThyroid2,Harmfulness,116740,curriculum,0.6557751201976855,0.2695586592990631,0.2892322855125527,0.0,0.0074715829751263,0.0196736262134896,0.019673626213489614,0.019673626213489614
BCWDD,CB,670488,static,0.8207441363269988,0.2254174903051826,0.205232252864531,0.0018249600297177,0.0018805838029771,0.0201852374406515,0.020185237440651593,0.020185237440651593
NewThyroid2,Harmfulness,116740,static,0.8260703628731693,0.2695586592990631,0.2753759293593424,0.0,0.0022191160589669,0.0058172700602793,0.005817270060279323,0.005817270060279323
NewThyroid2,Harmfulness,116740,self_paced,0.8878462815026531,0.2695586592990631,0.2690253048016848,0.0,0.0025337101343841,0.0005333544973782,0.0005333544973782911,0.0005333544973782911
BCWDD,CB,670488,self_paced,0.8168190433774657,0.2254174903051826,0.2081094018449023,0.0018249600297177,0.0015135813011912,0.0173080884602802,0.017308088460280313,0.017308088460280313
NewThyroid2,Harmfulness,26226,curriculum,0.6364937384834014,0.2726460846149061,0.3030454180167144,0.0,0.0049560480215008,0.0303993334018083,0.030399333401808337,0.030399333401808337
NewThyroid2,Harmfulness,26226,static,0.8058595669589095,0.2726460846149061,0.2922239521704594,0.0,0.0007217791962969,0.0195778675555533,0.019577867555553297,0.019577867555553297
BCWDD,CB,116740,curriculum,0.7899893546938557,0.2340645403285085,0.2131492637775398,0.0012323269940856,0.001256654789396,0.0209152765509686,0.020915276550968726,0.020915276550968726
NewThyroid2,Harmfulness,26226,self_paced,0.7682864304073934,0.2726460846149061,0.278870217776434,0.0,0.0031124571938957,0.0062241331615279,0.006224133161527923,0.006224133161527923
BCWDD,CB,116740,static,0.7722381548017417,0.2340645403285085,0.2106077356092445,0.0012323269940856,0.0014273905014098,0.023456804719264,0.023456804719264007,0.023456804719264007
NewThyroid2,F1,670488,curriculum,0.8887853160849004,0.2665847395040548,0.2624306463170243,0.0,0.0048505740032506,0.0041540931870304,0.0041540931870305275,0.0041540931870305275
NewThyroid2,F1,670488,static,0.8823224419013652,0.2665847395040548,0.2668251231080843,0.0,0.0024610154714186,0.0002403836040295,0.00024038360402950376,0.00024038360402950376
BCWDD,CB,116740,self_paced,0.8111721926927493,0.2340645403285085,0.2217529400784505,0.0012323269940856,0.0023908674415442,0.012311600250058,0.012311600250058008,0.012311600250058008
NewThyroid2,F1,670488,self_paced,0.8649396744023338,0.2665847395040548,0.2540713749306858,0.0,0.0012898726905278,0.0125133645733689,0.01251336457336899,0.01251336457336899
BCWDD,CB,26226,curriculum,0.7577826157162545,0.2302716624611187,0.209285387544639,0.0036947827007027,0.001476415043947,0.0209862749164796,0.020986274916479697,0.020986274916479697
NewThyroid2,F1,116740,curriculum,0.7460253921775754,0.2695586592990631,0.2721858981998435,0.0,0.0020915331685082,0.0026272389007804,0.0026272389007804264,0.0026272389007804264
NewThyroid2,F1,116740,static,0.887149476770222,0.2695586592990631,0.2709432373179289,0.0,0.0032476364748637,0.0013845780188658,0.001384578018865823,0.001384578018865823
BCWDD,CB,26226,static,0.75131091204359,0.2302716624611187,0.2046422041169258,0.0036947827007027,0.0013459799586708,0.0256294583441928,0.02562945834419289,0.02562945834419289
NewThyroid2,F1,116740,self_paced,0.8887398059821485,0.2695586592990631,0.2670526885161748,0.0,0.0010773144192268,0.0025059707828882,0.0025059707828882782,0.0025059707828882782
BCWDD,CB,26226,self_paced,0.7590008806265839,0.2302716624611187,0.2123712061213273,0.0036947827007027,0.0016848171333188,0.0179004563397913,0.0179004563397914,0.0179004563397914
NewThyroid2,F1,26226,curriculum,0.8847350396930745,0.2726460846149061,0.26700782887688,0.0,0.0028188231905026,0.005638255738026,0.005638255738026066,0.005638255738026066
NewThyroid2,F1,26226,static,0.902825963295927,0.2726460846149061,0.273396022454436,0.0,0.001068398239756,0.0007499378395299,0.0007499378395299239,0.0007499378395299239
BCWDD,N1,670488,curriculum,0.7668024565697258,0.2254174903051826,0.2277137442586985,0.0018249600297177,0.0018563543887173,0.0022962539535158,0.0022962539535159032,0.0022962539535159032
NewThyroid2,F1,26226,self_paced,0.8911432845305479,0.2726460846149061,0.2757172363852026,0.0,0.00758763640758,0.0030711517702965,0.003071151770296543,0.003071151770296543
BCWDD,N1,670488,static,0.7532874814759687,0.2254174903051826,0.2344326703303281,0.0018249600297177,0.0018370399684706,0.0090151800251455,0.009015180025145508,0.009015180025145508
NewThyroid2,F2,670488,curriculum,0.8896624483237544,0.2665847395040548,0.2642510723981101,0.0,0.0050009292547362,0.0023336671059446,0.0023336671059447367,0.0023336671059447367
NewThyroid2,F2,670488,static,0.8727781638981142,0.2665847395040548,0.2573197894344368,0.0,0.0002809240530183,0.0092649500696179,0.009264950069618028,0.009264950069618028
BCWDD,N1,670488,self_paced,0.754243148352667,0.2254174903051826,0.2468687921222192,0.0018249600297177,0.0013249465287632,0.0214513018170366,0.02145130181703661,0.02145130181703661
NewThyroid2,F2,670488,self_paced,0.8789295869040662,0.2665847395040548,0.2581526395264625,0.0,0.0020080955348074,0.0084320999775923,0.008432099977592311,0.008432099977592311
BCWDD,N1,116740,curriculum,0.8209417248860317,0.2340645403285085,0.2381327539348927,0.0012323269940856,0.0022999637747885,0.0040682136063842,0.00406821360638418,0.00406821360638418
NewThyroid2,F2,116740,curriculum,0.8791887562279167,0.2695586592990631,0.2610831105396237,0.0,0.0034009331840918,0.0084755487594394,0.0084755487594394,0.0084755487594394
NewThyroid2,F2,116740,static,0.8760779043490075,0.2695586592990631,0.2620438540779037,0.0,0.0006508167549725,0.0075148052211593,0.007514805221159382,0.007514805221159382
BCWDD,N1,116740,static,0.8124972480880739,0.2340645403285085,0.2472115957485648,0.0012323269940856,0.0030272176688053,0.0131470554200563,0.013147055420056286,0.013147055420056286
NewThyroid2,F2,116740,self_paced,0.8444456173541594,0.2695586592990631,0.2637687922692941,3.204937810639273e-17,0.0085109155822744,0.0057898670297689,0.005789867029768969,0.005789867029768969
BCWDD,N1,116740,self_paced,0.7828249226414805,0.2340645403285085,0.2135848636084876,0.0012323269940856,0.0008442147706792,0.0204796767200209,0.020479676720020906,0.020479676720020906
NewThyroid2,F2,26226,curriculum,0.8920303595783704,0.2726460846149061,0.2715506361071335,0.0,0.0021553972600112,0.0010954485077725,0.0010954485077726006,0.0010954485077726006
NewThyroid2,F2,26226,static,0.9025744826278947,0.2726460846149061,0.2718485818665448,0.0,0.0005033296189859,0.0007975027483612,0.0007975027483612673,0.0007975027483612673
BCWDD,N1,26226,curriculum,0.7857133288386525,0.2302716624611187,0.2408391185903432,0.0036947827007027,0.0044121895367942,0.0105674561292245,0.010567456129224523,0.010567456129224523
NewThyroid2,F2,26226,self_paced,0.8499781243304749,0.2726460846149061,0.2731419604164687,0.0,0.0046764700678684,0.0004958758015626,0.0004958758015626286,0.0004958758015626286
NewThyroid2,F3,670488,curriculum,0.8718020934568064,0.2665847395040548,0.2565045842734917,0.0,0.0011585999069303,0.0100801552305631,0.010080155230563104,0.010080155230563104
BCWDD,N1,26226,static,0.7932308679417095,0.2302716624611187,0.2388444298957391,0.0036947827007027,0.0045248771370724,0.0085727674346204,0.008572767434620404,0.008572767434620404
NewThyroid2,F3,670488,static,0.8942836961668218,0.2665847395040548,0.2662213519067796,0.0,0.0040358074319581,0.0003633875972751,0.0003633875972752221,0.0003633875972752221
BCWDD,N1,26226,self_paced,0.7702167002008451,0.2302716624611187,0.2213424287053315,0.0036947827007027,0.0011183572592058,0.0089292337557871,0.008929233755787191,0.008929233755787191
NewThyroid2,F3,670488,self_paced,0.8788671218470192,0.2665847395040548,0.268452523001619,0.0,0.0021684286567396,0.0018677834975641,0.0018677834975641683,0.0018677834975641683
NewThyroid2,F3,116740,curriculum,0.8869779141039202,0.2695586592990631,0.2674119942803725,0.0,0.0029342575950454,0.0021466650186905,0.0021466650186905967,0.0021466650186905967
BCWDD,N2,670488,curriculum,0.8387622990323457,0.2254174903051826,0.2155095568330687,0.0018249600297177,0.0016194384350324,0.0099079334721138,0.009907933472113911,0.009907933472113911
NewThyroid2,F3,116740,static,0.8852274878822041,0.2695586592990631,0.2693130102176965,0.0,0.0052828041733839,0.0002456490813665,0.0002456490813665946,0.0002456490813665946
BCWDD,N2,670488,static,0.8122196102853685,0.2254174903051826,0.205890472730777,0.0018249600297177,0.0014700445005004,0.0195270175744056,0.019527017574405586,0.019527017574405586
NewThyroid2,F3,116740,self_paced,0.8980742472897938,0.2695586592990631,0.2575961869239406,0.0,0.0078430594665241,0.0119624723751224,0.01196247237512249,0.01196247237512249
NewThyroid2,F3,26226,curriculum,0.882139727253007,0.2726460846149061,0.2623373756959121,0.0,0.0010555008025345,0.0103087089189939,0.010308708918993992,0.010308708918993992
BCWDD,N2,670488,self_paced,0.8044736104738418,0.2254174903051826,0.1963775072232402,0.0018249600297177,0.0010231640790772,0.0290399830819423,0.02903998308194239,0.02903998308194239
NewThyroid2,F3,26226,static,0.9040426609301347,0.2726460846149061,0.27621938587149,0.0,0.0019923859558253,0.0035733012565839,0.003573301256583894,0.003573301256583894
